history_id,station_name,province,lon,lat,elev (m),HDD (degC-day),Tmean (degC),Tmax (degC),Tmin (degC)
5553,MORRISBURG,ON,-75.1883,44.9236,82,4429.175,6.652848639,26.60952381,-23.98571429
5561,OMPAH,ON,-76.8561,44.9742,251,4752.2,5.284453953,23.71538462,-22.73076923
5562,OMPAH-SEITZ,ON,-76.7839,45.0536,276,4493.85,6.188565251,26.14,-22.5
5570,OTTAWA CDA,ON,-75.7167,45.3833,79,4363.647059,6.83310388,27.20882353,-23.27058824
5595,PETAWAWA A,ON,-77.3167,45.95,130,5024.241667,4.754154547,26.24,-24.22
5596,PETAWAWA NAT FORESTRY,ON,-77.4333,45.9833,183,5131.3125,4.220296065,23.60833333,-26.51666667
5601,RENFREW,ON,-76.7,45.4833,130,4924.978571,5.081678114,26.36666667,-26.88
5619,RUSSELL,ON,-75.3595,45.2628,76,4454.086667,6.741339021,27.11764706,-23.62941176
5620,ST. ALBERT,ON,-75.0636,45.2872,80,4583.895652,6.29025173,25.444,-24.568
5628,SOUTH MOUNTAIN,ON,-75.4833,44.9667,85,4467.858333,6.189655828,26.9,-24.2
5642,PETAWAWA HOFFMAN,ON,-77.25,45.8833,153,4674.561538,6.073050966,25.26428571,-25.27142857
5646,ALLISTON NELSON,ON,-79.8722,44.1514,221,4021.890476,7.739430137,26.65217391,-19.42608696
5657,BARRIE WPCC,ON,-79.6897,44.3758,221,4204.023529,7.168536878,26.64117647,-20.15882353
5659,BEATRICE 2,ON,-79.4,45.1333,297,4996,4.89420056,24.71666667,-26.09166667
5681,CHATSWORTH,ON,-80.9056,44.395,305,4437.872727,6.765255684,25.68181818,-20.31818182
5685,COLLINGWOOD,ON,-80.2167,44.5,180,3853.822222,7.858403684,28.38181818,-16.9
5690,COOKSTOWN,ON,-79.6947,44.2067,244,4393.582353,6.281311066,25.5,-21.36
5693,DORSET MOE,ON,-78.9333,45.2167,323,4887.91875,5.090209503,24.51764706,-26.11764706
5694,DUNCHURCH,ON,-79.8833,45.6167,268,4898.772414,4.858329551,24.37666667,-26.15666667
5698,ESSA ONT HYDRO,ON,-79.8167,44.35,216,4299.022222,6.77582871,26.835,-21.67
5705,HANOVER,ON,-81.0058,44.1164,270,4306.527778,6.824206265,25.975,-18.83
5721,LAGOON CITY,ON,-79.2167,44.5472,221,4288.522222,6.774428105,23.96153846,-21.74615385
5729,MIDHURST,ON,-79.7667,44.45,226,4348.67,6.711503348,26.85,-21.68
5733,MOONSTONE,ON,-79.6667,44.6333,201,4447.1125,5.833584535,25.1875,-23.45
5735,MUSKOKA A,ON,-79.3,44.9667,282,4702.322222,5.358267031,24.0952381,-24.72380952
5747,OWEN SOUND MOE,ON,-80.9333,44.5833,179,4028.105,7.716310534,26.83,-16.365
5758,PORT LAW,ON,-80.4667,44.25,495,4682.217647,5.250410742,22.78421053,-20.48421053
5759,POWASSAN,ON,-79.25,46.1167,274,5087.282609,4.681654002,25.50833333,-27.57916667
5762,PROTON STATION,ON,-80.5167,44.1667,480,4793.3,5.176345533,24.43125,-20.7
5773,SHANTY BAY,ON,-79.6328,44.3995,250,4229.832143,7.066261946,25.88965517,-21.94827586
5793,UDORA,ON,-79.1614,44.2625,262,4134.518182,7.029017812,27.46363636,-20.87272727
5808,WIARTON A,ON,-81.1072,44.7458,222,4243.648148,6.737866667,25.66206897,-18.05172414
5820,THORNBURY SLAMA,ON,-80.4853,44.5736,213,4110.175,7.129745854,27.2,-17.53125
5822,EGBERT CARE,ON,-79.7833,44.2333,252,4228.4375,6.910306407,26.59375,-20.5125
5828,BLYTH,ON,-81.3836,43.7183,351,4174.925,7.159520318,26.96666667,-18.58888889
5840,DASHWOOD,ON,-81.6167,43.3667,253,3772.3,8.404169329,27.21,-15.65
5841,COURTRIGHT,ON,-82.4517,42.7639,186,3577.841667,9.342834618,28.675,-17.41666667
5845,EXETER,ON,-81.5,43.35,262,3824.19,7.922439991,27.52,-16.9
5851,GODERICH,ON,-81.7167,43.7667,214,3735.5,8.166542705,24.4,-14.54545455
5861,KINCARDINE,ON,-81.6233,44.1728,200,3790.2375,8.177414429,26.09090909,-13.98181818
5863,LUCKNOW,ON,-81.5,43.95,290,4203.3,6.883679115,26.06,-17.69
5870,PAISLEY,ON,-81.3667,44.2667,244,4319.655556,6.787199796,25.95454545,-18.51818182
5873,PETROLIA TOWN,ON,-82.1667,42.8833,201,3602.37,8.807133995,28.44615385,-15.69230769
5877,SALTFORD,ON,-81.6833,43.75,229,4000.7625,8.237751678,25.85,-14.14
5880,SARNIA AIRPORT,ON,-82.3047,42.9922,181,3770.518182,8.435524554,27.64090909,-15.84090909
5889,TARA,ON,-81.157,44.5195,230,4227.526316,6.887300282,25.14166667,-18.12083333
5900,THEDFORD,ON,-81.8558,43.1756,200,3640.033333,8.748640767,28.22857143,-15.68571429
5901,AMHERSTBURG,ON,-83.0945,42.1034,182,3362.1875,10.49799813,27.01818182,-14.80909091
5917,CHATHAM WPCP,ON,-82.2153,42.39,180,3441.79375,9.946923488,28.21666667,-15.50555556
5921,DELHI CDA,ON,-80.55,42.8667,232,3887.871429,7.895452123,26.32666667,-17.34
5923,DRESDEN,ON,-82.1833,42.5833,183,3768.075,8.465455213,27.7875,-18.5125
5926,DUNNVILLE PUMPING STN,ON,-79.6167,42.8333,175,3774.3625,8.347038969,25.75555556,-15.63333333
5934,FORT ERIE,ON,-78.9667,42.8833,180,3692.086667,8.79586102,26.51875,-15.45625
5939,GRIMSBY MOUNTAIN,ON,-79.5583,43.1836,171,3437.816667,9.646070401,27.26428571,-14.32857143
5942,HAGERSVILLE,ON,-80.0667,42.9667,221,3778.442857,8.38872049,26.2875,-15.96875
5944,HARROW CDA,ON,-82.9,42.0333,191,3556.025,9.487443589,28.04444444,-18.41111111
5958,NEW GLASGOW,ON,-81.6361,42.5145,198,3652.278571,8.831088489,26.89655172,-16.05862069
5959,NIAGARA FALLS,ON,-79.0833,43.1333,183,3568.984615,9.181129477,27.51428571,-15.81428571
5963,NIAGARA ON THE LAKE,ON,-79.1333,43.25,81,3594,9.007235859,27.06428571,-14.15714286
5977,PORT COLBORNE,ON,-79.25,42.8833,175,3522.735,9.519902486,26.00454545,-14.45454545
5980,PORT DALHOUSIE,ON,-79.2667,43.1833,91,3517.457143,9.481993689,27.87333333,-14.87333333
5983,PORT STANLEY,ON,-81.2167,42.6667,183,3867.611111,7.856233611,25.95555556,-15.91111111
5990,RIDGETOWN AUTOMATIC CLIMATE STATION,ON,-81.8833,42.45,206,3589.625,9.397507892,26.7625,-15.5125
5992,RIDGEVILLE,ON,-79.325,43.0417,236,3730.645455,9.179263531,26.83333333,-15.68333333
5996,ST CATHARINES A,ON,-79.1667,43.2,98,3570.153333,9.080923265,27.78823529,-14.38235294
6003,ST THOMAS WPCP,ON,-81.205,42.7683,209,3662.638889,8.809128562,26.8,-16.15
6017,TILLSONBURG NORTH,ON,-80.7406,42.8606,235,3702.83,8.797849961,26.93,-17.04
6033,WELLAND,ON,-79.2611,42.9925,175,3729.74375,8.97973795,26.82631579,-16.22105263
6037,WINDSOR RIVERSIDE,ON,-82.9333,42.3333,188,3165.242857,10.7613771,27.74782609,-13.83913043
6038,WINDSOR A,ON,-82.9556,42.2756,190,3378.745161,10.05051742,29.025,-15.725
6045,WOODSLEE CDA AUTOMATIC CLIMATE STATION,ON,-82.7333,42.2167,183,3399.333333,9.953282276,28.73076923,-15.16923077
6048,POINT PELEE,ON,-82.5167,41.95,177,3460.883333,9.558053761,27.42142857,-15.59285714
6063,BRANTFORD MOE,ON,-80.2333,43.1333,196,3937.225,8.403428694,26.45454545,-17.75454545
6073,CROMARTY,ON,-81.3333,43.4167,328,4137.075,7.574917401,26.55555556,-18.37777778
6074,CULLODEN EASEY,ON,-80.8467,42.8895,280,3902.052941,8.004906569,26.94444444,-17.36111111
6087,FERGUS SHAND DAM,ON,-80.3303,43.7347,418,4253.496875,6.904690798,25.74705882,-19.43235294
6088,FERGUS MOE,ON,-80.3789,43.7017,396,4255.275,7.019810268,25.09166667,-17.26666667
6089,FOLDENS,ON,-80.7808,43.0184,328,3900.718182,8.115578843,26.50416667,-17.45
6092,GLEN ALLAN,ON,-80.7103,43.6839,400,4285.068182,6.991350192,25.96666667,-19.1
6095,GRAND VALLEY WPCP,ON,-80.3333,43.8833,465,4559.144444,5.822024188,25.5,-20.85
6099,GUELPH ARBORETUM,ON,-80.2167,43.55,328,4237.92,7.071268876,26.09166667,-17.38333333
6108,ILDERTON BEAR CREEK,ON,-81.4333,43.05,267,3844.661111,8.320030666,27.27894737,-17.55789474
6132,MONTICELLO,ON,-80.4,43.9667,482,4690.609091,5.413344559,24.79166667,-20.30833333
6145,PRESTON,ON,-80.4167,43.4,291,4071.453846,7.426903361,26.73333333,-18.44
6151,ROSEVILLE,ON,-80.4736,43.3536,328,4188.2,7.509620706,23.76666667,-19.83333333
6152,RUSKVIEW,ON,-80.1333,44.2333,472,4476.625,6.484373773,24.53333333,-20.49333333
6159,STRATFORD WWTP,ON,-81.0047,43.3689,345,4057.154167,7.641578087,26.14,-17.58
6161,STRATHROY,ON,-81.65,42.95,229,3777.961538,8.405528116,27.78,-17.54
6162,STRATHROY-MULLIFARRY,ON,-81.6428,42.9806,243,3675.789474,8.780729761,27.005,-16.08
6169,WATERLOO WELLINGTON A,ON,-80.3833,43.45,317,4158.26875,7.214668508,26.29411765,-17.41176471
6173,WOODSTOCK,ON,-80.7706,43.1361,282,3920.27,8.050386349,26.90952381,-17.33809524
6176,ELORA AUTOMATIC CLIMATE STATION,ON,-80.4167,43.65,376,4268.1,6.723182567,24.16923077,-18.9
6192,BELLEVILLE,ON,-77.3947,44.1506,76,3910.026923,8.287846663,25.74827586,-19.24482759
6195,BLACKSTOCK,ON,-78.8333,44.1,291,4148.558333,7.460019324,27.10769231,-19.26923077
6200,BOWMANVILLE MOSTERT,ON,-78.6667,43.9167,99,3998.67,7.465922921,24.72380952,-18.06190476
6204,BRADFORD MUCK RESEARCH,ON,-79.6,44.0333,221,4260.575,7.137988012,26.96428571,-20.15
6216,BURKETON MCLAUGHLIN,ON,-78.8,44.0333,312,4269.077778,6.70165021,25.01578947,-20.34210526
6227,CAMBORNE,ON,-78.2167,44.05,175,4121.825,7.336697946,23.9,-17.95833333
6236,CENTREVILLE,ON,-76.9078,44.4034,150,4252.6,7.243162965,22.21666667,-21.55
6244,COBOURG STP,ON,-78.1833,43.9667,79,3986.507692,7.732284921,25.21875,-17.66875
6250,COPETOWN,ON,-80.1167,43.25,229,3952.1,7.677994761,25.99166667,-17.18333333
6252,CRESSY,ON,-76.85,44.1,84,3931.775,7.83352265,25.42857143,-18.77619048
6262,GEORGETOWN WWTP,ON,-79.8792,43.64,221,4263.3,7.390658277,26.325,-19.4
6273,HAMILTON A,ON,-79.9342,43.1717,238,3907.367857,7.951008839,26.64137931,-16.77931034
6293,JANETVILLE,ON,-78.6333,44.2167,297,4392.335294,6.597910302,25.91904762,-21.13809524
6294,KALADAR,ON,-77.1172,44.6478,215,4144.390909,7.336261901,27.20833333,-20.74166667
6298,KING SMOKE TREE,ON,-79.5167,44.0167,352,4225.352381,7.042983439,26.5952381,-20.4952381
6317,MIDDLEPORT TS,ON,-80.0333,43.1167,206,3843.923077,8.232012195,27.57692308,-17.26923077
6320,MILLGROVE,ON,-79.9667,43.3167,255,3936.617647,7.713460849,25.97368421,-17.03684211
6336,ORANGEVILLE MOE,ON,-80.0864,43.9184,412,4433.446667,6.43962928,26.57333333,-19.4
6344,OSHAWA WPCP,ON,-78.8333,43.8667,84,3786.932,8.35541492,26.236,-16.964
6395,PICTON,ON,-77.1333,44.0167,76,3989.4,7.598033533,26.01666667,-19.86666667
6407,RICHMOND HILL,ON,-79.4478,43.8772,240,3916.434483,8.006431095,26.79375,-18.3375
6433,STOUFFVILLE WPCP,ON,-79.25,43.9667,267,4145.575,7.142626614,26.8375,-19.8125
6436,TORONTO,ON,-79.4,43.6667,113,3487.915,9.479597141,27.80952381,-16.03809524
6479,TORONTO ISLAND A,ON,-79.395,43.6286,77,3697.585714,8.543529971,25.18666667,-15.66
6490,TORONTO MALVERN,ON,-79.2333,43.8,160,3885.290909,8.019790426,27.35833333,-18.125
6520,TRENTON A,ON,-77.5333,44.1167,86,4049.81875,7.606495552,25.925,-19.96944444
6528,TYRONE,ON,-78.7333,44.0167,206,4276.625,6.965724873,25.3,-20.5875
6542,WOODBRIDGE,ON,-79.6,43.7833,164,4208.56,7.276527084,25.06666667,-19.25
6543,WOOLER,ON,-77.7178,44.2006,123,4043.521429,7.602870676,27.10666667,-20.93333333
6548,MOUNTAINVIEW,ON,-77.3017,44.052,108,3866.812,8.257660167,25.93461538,-19.54230769
6556,NAPANEE,ON,-76.9667,44.2333,80,4108.433333,7.617066731,26.59090909,-20.18181818
6558,TORONTO NORTH YORK,ON,-79.4678,43.78,187,3722.659091,8.6841495,26.99583333,-16.99166667
6577,HALIBURTON 3,ON,-78.5311,45.0322,330,4888.656522,5.1551477,23.89230769,-25.42307692
6585,LINDSAY FROST,ON,-78.7403,44.3384,262,4308.518182,6.602759189,26.34615385,-22.46153846
6588,MINDEN,ON,-78.7167,44.9333,274,4653.804348,5.775991231,25.22173913,-23.82608696
6596,PETERBOROUGH A,ON,-78.3667,44.2333,191,4417.009524,6.299272215,25.75,-20.825
6601,PETERBOROUGH STP,ON,-78.3167,44.2833,192,4171.3125,7.225274463,26.2,-20.3
6602,PETERBOROUGH TORRANCE,ON,-78.3167,44.2333,655,4299.322222,6.809783502,25.79,-21.82
6603,PETERBOROUGH TRENT U,ON,-78.3,44.3667,198,4282.821429,7.186185399,26.8375,-21.15625
6622,BERTHIERVILLE,QC,-73.1833,46.05,12,4642.307692,5.726229843,26.57857143,-25.15
6627,CHARLESBOURG PARC ORLEAN,QC,-71.2667,46.8667,114,5053.644444,4.40575648,22.99,-25.09
6631,COTEAU DU LAC,QC,-74.1667,45.3167,49,4612.430769,6.631872705,26.03571429,-24.28571429
6634,DESCHAMBAULT,QC,-71.9167,46.6667,15,4952.994737,5.169664215,25.6125,-24.825
6640,DUCHESNAY,QC,-71.65,46.8667,166,5346.94,3.22396861,22.67272727,-26.89090909
6646,JOLIETTE VILLE,QC,-73.4333,46.0167,56,4655.581818,5.987967838,26.69230769,-24.83846154
6654,LES CEDRES,QC,-74.05,45.3,47,4378.077778,6.974172355,26.14,-22.77
6658,LOUISEVILLE,QC,-73.0167,46.2667,45,5017.3,5.693249956,26.01538462,-26.26153846
6659,MASCOUCHE,QC,-73.6,45.75,15,4518.541667,6.55227164,25.40666667,-23.37333333
6663,OKA,QC,-74.0667,45.5,91,4741.193333,5.866041544,26.16,-25.88666667
6669,RIGAUD,QC,-74.3667,45.5,46,4651.69,6.396573913,26.61538462,-25.07692308
6673,RIVIERE VERTE OUEST,QC,-71.8333,46.9833,213,5364.794444,4.054898077,24.01904762,-26.82380952
6674,ST ALBAN,QC,-72.0833,46.7167,76,5148.209524,4.970814661,25.31666667,-26.70416667
6675,ST ALEXIS DES MONTS,QC,-73.15,46.5333,183,5217.75,4.503688163,23.60666667,-25.64666667
6676,STE ANNE DE LA PERADE,QC,-72.2333,46.5833,16,5006.445,5.000486694,25.47619048,-25.71428571
6678,STE BEATRIX,QC,-73.6,46.2,198,5225.452941,4.469512617,25.07777778,-26.52777778
6680,STE CATHERINE,QC,-71.6167,46.85,152,5326.788889,3.887064174,24.77,-26.63
6681,ST CHARLES DE MANDEVILLE,QC,-73.35,46.35,168,5140.7,4.987278107,23.4625,-26.21875
6683,STE CHRISTINE,QC,-71.9167,46.8167,152,5421.166667,4.319539352,21.84615385,-26.06153846
6685,ST COME,QC,-73.75,46.2833,244,5485.005263,3.692456183,24.37142857,-26.73333333
6691,ST JACQUES,QC,-73.5833,45.95,69,4865.13,5.248852133,26.20833333,-25.15833333
6698,ST MATHIEU,QC,-72.9333,46.5833,168,5407.6,3.220335615,24.23333333,-28.075
6699,ST NARCISSE,QC,-72.4333,46.5333,46,5066.378571,4.957763975,25.48666667,-26
6703,STE THERESE OUEST,QC,-73.8833,45.65,61,4650.5125,6.119122348,26.0875,-24.83125
6708,STE FOY (PIE XII),QC,-71.3167,46.7833,79,5061.8875,4.624184477,26.09,-26.28
6726,TROIS RIVIERES AQUEDUC,QC,-72.6167,46.3833,55,4900.63125,5.163424203,26.425,-25.33125
6729,LAC AUX SABLES,QC,-72.4,46.8667,160,5257.45,4.15962169,24.73333333,-27.49333333
6737,ARTHABASKA,QC,-71.95,46.0167,140,4920.841667,5.374097247,25.28125,-25.175
6740,AUTEUIL,QC,-73.7333,45.65,53,4593.55,7.2021304,27.11,-24.81
6744,BEAUSEJOUR,QC,-71.1667,46.6667,107,5109.773913,4.669240417,25.72916667,-25.09583333
6745,BECANCOUR,QC,-72.4333,46.3333,15,4995.355556,4.622423146,23.34,-25.66
6747,BISHOPTON,QC,-71.5667,45.5833,213,5076.83,4.229682722,24.83636364,-26.50909091
6750,BONSECOURS,QC,-72.2667,45.4,297,4959.566667,4.981056604,24.43181818,-24.39545455
6753,BROME,QC,-72.5667,45.1833,206,4752.733333,5.440396276,25.52083333,-25.725
6755,BROMPTONVILLE,QC,-71.95,45.4833,130,4737.836842,5.781781411,25.375,-25.165
6765,COATICOOK,QC,-71.8,45.15,259,4644.4,5.789508963,25.36190476,-23.47619048
6774,DRUMMONDVILLE,QC,-72.4833,45.8833,82,4515.130769,6.708986741,26.87647059,-24.16470588
6784,FARNHAM,QC,-72.9,45.3,68,4581.05,6.59976013,26.18235294,-25
6786,FLEURY,QC,-73,45.8,31,4626.938462,6.055701511,26.31111111,-24.31851852
6787,FORTIERVILLE,QC,-72.05,46.4833,53,5079.657895,4.840407683,25.44,-25.885
6794,GEORGEVILLE,QC,-72.2333,45.1333,267,4892.588889,5.630745408,23.29285714,-24.06428571
6795,GRANBY,QC,-72.7167,45.3833,175,4479.686957,6.456742376,26.24583333,-23.29166667
6800,HEMMINGFORD FOUR WINDS,QC,-73.7167,45.0667,61,4344.325,6.974527676,26.67647059,-22.48235294
6802,HUNTINGDON,QC,-74.1667,45.05,49,4295.455556,7.217572771,25.54,-23.64
6804,IBERVILLE,QC,-73.25,45.3333,31,4533.638462,6.738668138,26.44117647,-24.19411765
6814,LAC MEGANTIC 2,QC,-70.8667,45.6,426,5174.175,4.758443709,24.4,-25.67142857
6817,LAMBTON,QC,-71.0833,45.8333,366,5016.68,4.357884232,25.01818182,-24.78181818
6822,LAURIERVILLE,QC,-71.6667,46.3333,152,5114.585714,5.055003398,25.8,-26.41764706
6823,LAUZON,QC,-71.1,46.8167,69,5053.264286,4.8314232,25.9625,-25.525
6826,LENNOXVILLE,QC,-71.8236,45.3689,181,4733.16,5.8819375,23.225,-23.625
6827,LINGWICK,QC,-71.3667,45.6333,267,4958.75,5.369287349,24.96666667,-24.48888889
6829,MAGOG,QC,-72.1167,45.2667,274,4724.252381,5.678989601,25.86818182,-23.85454545
6830,MANSEAU,QC,-71.9833,46.3333,96,5186.1875,3.82250221,25.26666667,-27.66666667
6833,MARIEVILLE,QC,-73.1333,45.4,38,4577.041667,6.940667122,26.69333333,-23.19333333
6839,MILAN,QC,-71.1167,45.5833,482,5385.04,3.920454545,23.7,-26.18666667
6845,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,QC,-73.75,45.4667,36,4322.110345,6.875404742,26.55666667,-22.09666667
6850,MONTREAL LAFONTAINE,QC,-73.5667,45.5167,41,4149.188889,7.269424744,27.9,-21.19
6856,NICOLET,QC,-72.6167,46.2,30,4890.433333,5.455393515,25.75,-26.18125
6859,NOTRE DAME DES BOIS,QC,-71.0833,45.4,503,5227.355556,4.042011708,21.45,-25.49
6860,ORMSTOWN,QC,-74.05,45.1167,46,4402.866667,6.90836392,26.95909091,-23.14090909
6861,PHILIPSBURG,QC,-73.0833,45.0333,53,4312.2875,7.355721304,27.2125,-23.0625
6863,PIERREVILLE,QC,-72.8333,46.0833,15,4728.3,6.056048808,26.34,-25.275
6865,POINTE DU MOULIN,QC,-73.9167,45.35,38,4432.158333,6.200617556,25.76923077,-23.33076923
6870,RIVIERE DES PRAIRIES,QC,-73.5,45.7,9,4594.766667,6.78419323,26.53076923,-23.43076923
6875,SABREVOIS,QC,-73.2,45.2167,38,4408.183333,6.927793031,24.25714286,-21.88571429
6880,ST ANICET,QC,-74.35,45.1333,53,4292.578261,7.303635364,26.84166667,-22.05416667
6892,ST COME DE LINIERE,QC,-70.5167,46.05,244,5226.675,4.38685384,24.47619048,-26.34761905
6896,STE DOROTHEE,QC,-73.7833,45.5167,23,4445.59,6.609679396,25.84615385,-24.06153846
6898,ST EPHREM,QC,-70.9667,46.0667,312,5263.46875,4.258235149,24.72222222,-26.62777778
6899,ST FERDINAND,QC,-71.5833,46.1,297,5105.98125,4.610295335,25.32941176,-26.10588235
6900,ST FLAVIEN,QC,-71.5667,46.4833,137,5173.878261,4.49789785,25.54347826,-26.36521739
6902,ST FORTUNAT,QC,-71.6,45.9667,465,5357.922222,3.270900642,23.68,-26.87
6905,STE GENEVIEVE,QC,-73.85,45.5,23,4375.521429,6.808295188,25.08,-22.27333333
6906,ST GEORGES,QC,-70.7,46.15,168,5087.15,4.748656903,24.79473684,-25.68421053
6907,ST GUILLAUME,QC,-72.7667,45.8833,44,4801.58,6.208394931,26.6125,-26.4875
6911,MONTREAL/ST-HUBERT A,QC,-73.4167,45.5167,27,4504.452632,6.287718616,25.6,-21.2
6915,ST HYACINTHE 2,QC,-72.9167,45.5667,33,4558.1,6.52233648,26.88695652,-24.3173913
6925,ST LUDGER,QC,-70.6833,45.75,335,5191.633333,4.565311782,24.14615385,-25.06153846
6926,STE MADELEINE,QC,-73.1333,45.6167,30,4583.417647,6.501473971,26.71666667,-24.25
6927,ST MALO D AUCKLAND,QC,-71.5,45.2,564,5268.023077,4.587137594,24.00666667,-25.77333333
6928,STE MARTINE,QC,-73.85,45.2167,38,4377.353333,6.812917406,27.03333333,-23.27333333
6931,ST NAZAIRE,QC,-72.6167,45.7333,69,4636.681818,5.985551456,26.20833333,-25.05833333
6932,ST ODILON,QC,-70.65,46.35,358,5464.825,2.956374063,23.83846154,-27.56153846
6934,ST PIERRE DE BROUGHTON,QC,-71.2167,46.25,366,5305.58,4.107310749,24.61666667,-26.575
6935,ST PROSPER,QC,-70.5,46.2167,282,5416.877778,3.628553345,24.15789474,-26.95789474
6936,ST REMI,QC,-73.6,45.2833,53,4566.625,6.180806636,26.33333333,-22.97777778
6940,ST SEBASTIEN,QC,-70.95,45.7667,442,5270.583333,4.113943826,23.91428571,-26.57857143
6942,ST SEVERIN,QC,-71.05,46.3333,442,5466.8625,3.956372051,21.64444444,-26.08888889
6945,ST THEOPHILE,QC,-70.4833,45.9333,395,5172.588889,4.418275993,24.74545455,-24.75454545
6948,ST WENCESLAS,QC,-72.3333,46.1667,84,4999.25,5.02554528,25.56,-26.78
6949,ST ZACHARIE,QC,-70.3833,46.1167,480,5542.45,2.687767719,23.57272727,-27.03636364
6950,ST ZEPHIRIN,QC,-72.5833,46.0667,52,4896.9,4.819872078,26.00769231,-26.44615385
6952,SAWYERVILLE NORD,QC,-71.5333,45.3667,346,4784.9,5.452030671,25.22857143,-23.82142857
6953,SCOTT,QC,-71.0833,46.5,145,5021.61875,4.838345267,25.79411765,-25.21176471
6957,SHERBROOKE A,QC,-71.6833,45.4333,241,5002.745,4.544155683,22.89090909,-25.40454545
6960,SOREL,QC,-73.1167,46.0333,15,4529.95,6.501712017,26.56086957,-22.36521739
6966,SUTTON,QC,-72.6833,45.0667,244,4481.055556,6.323731436,25.8,-23.1
6970,THETFORD MINES,QC,-71.35,46.1,381,5017.345833,4.718175698,25.1,-25.672
6974,VALLEE JONCTION,QC,-70.9333,46.3833,152,5015.515789,5.054527559,25.83684211,-25.03684211
6975,VALLEYFIELD,QC,-74.1,45.2833,46,4413.695238,6.872163613,26.30454545,-21.58181818
6977,VAL RACINE,QC,-71.0667,45.4833,495,5346.933333,3.369139034,24.11,-25.94
6978,VERCHERES,QC,-73.3667,45.7667,21,4457.69375,6.949482504,26.95625,-23.1375
6986,WOBURN,QC,-70.8667,45.3833,396,5181.333333,4.052692454,22.39,-25.38
6988,DAVELUYVILLE,QC,-72.2,46.1833,84,5141.788889,4.166934943,25.54444444,-28.06666667
6993,ST CAMILLE WOLFE,QC,-71.7333,45.6667,268,5235.830769,4.844513032,24.52857143,-27.25
6997,ANGERS,QC,-75.55,45.55,91,4882.643478,5.459579014,25.44,-25.376
7004,BLANCHE,QC,-75.3333,45.75,213,5163.91,3.780549251,23.9,-27.32727273
7007,CHARTERIS,QC,-76.4333,45.6833,168,4936.1125,6.207141598,25.764,-21.688
7009,CHELSEA,QC,-75.7833,45.5167,113,4684.223077,5.954608177,26.2,-25.49230769
7010,CHENEVILLE,QC,-75.0833,45.9,223,5233.8,4.831726255,24.61818182,-27.38181818
7023,LACHUTE,QC,-74.3333,45.65,91,4614.461538,6.246655205,26.11071429,-24.23571429
7028,LA MACAZA,QC,-74.7667,46.3667,244,5307.74,4.212057957,24.75833333,-27.48333333
7033,LUSKVILLE,QC,-76.05,45.5333,69,4741.570833,5.935310099,25.796,-25.02
7035,MANIWAKI UA,QC,-76.0061,46.3018,189,5204.544444,3.667831985,23.10909091,-27.02727273
7041,MONTEBELLO (SEDBERGH),QC,-74.9333,45.7,197,4835.346154,5.446510836,23.46,-24.84666667
7044,MONT LAURIER,QC,-75.55,46.5667,244,5401.97,4.370239167,24.725,-29.19166667
7046,NOMININGUE,QC,-75.0833,46.4,274,5399.744444,3.750934579,24.78,-28.81
7047,NOTRE DAME DE LA PAIX,QC,-74.9833,45.8,183,5107.14,4.995182679,24.99285714,-26.99285714
7051,POINTE AU CHENE,QC,-74.8,45.65,51,4706.5625,5.911342565,25.15555556,-25.67777778
7053,STE AGATHE DES MONTS,QC,-74.2833,46.05,395,5345.011111,3.223296646,24.31,-26.74
7056,STE ANNE DU LAC,QC,-75.3333,46.85,262,5553.921429,3.458573259,24.98,-30.44666667
7059,ST HIPPOLYTE,QC,-74,45.9833,366,5191.464706,4.518119467,24.82105263,-26.42105263
7060,ST JEROME,QC,-74.05,45.8,170,4903.853846,5.667329545,25.77692308,-25.46153846
7062,SHAWVILLE,QC,-76.4667,45.6167,168,4907.688889,5.300978261,25.92777778,-26.22777778
7064,SHEENBORO,QC,-77.25,45.9667,137,4984.607692,5.042258837,25.71428571,-26.87142857
7068,WAKEFIELD,QC,-75.9,45.6,152,4803.422222,5.03418616,24.26,-25.04
7071,WRIGHT,QC,-76.05,46.0667,142,5091.493333,4.798518934,25.54,-28.61333333
7075,BAIE-COMEAU A,QC,-68.2,49.1333,22,5972.121053,1.644621566,18.68571429,-26.59047619
7079,BAIE ST PAUL,QC,-70.5,47.4167,32,5267.415385,4.026621661,22.41176471,-21.42352941
7085,LOURDES DE BLANC SABLON A,QC,-57.1833,51.45,37,6229.294118,0.807092532,16.68,-24.696
7090,BAIE JOHAN BEETZ,QC,-62.8,50.2833,8,6134.8,1.136618373,16.58235294,-23.8
7097,CHATEAU RICHER,QC,-71.0333,46.9667,15,4965.146154,5.096042324,23.96875,-23.675
7106,FORESTVILLE,QC,-69.0833,48.7333,76,5684.976923,2.788960679,24.62857143,-26.57142857
7108,FORET MONTMORENCY,QC,-71.15,47.3167,640,6431.041176,0.493700441,19.83,-28.245
7114,GRANDES BERGERONNES,QC,-69.5167,48.25,61,5499.027778,3.606362955,22.19047619,-25.1
7120,HAVRE-SAINT-PIERRE A,QC,-63.6,50.2833,38,6299.82,1.065998134,18.575,-26.525
7128,LA MALBAIE,QC,-70.15,47.6667,23,5385.6,3.711064543,23.73333333,-22.35
